transaction_id,amount,is_cross_border,is_suspicious,source_txn_count_1h,source_txn_amount_1h,source_txn_count_24h,source_txn_amount_24h,dest_txn_count_1h,dest_txn_amount_1h,dest_txn_count_24h,dest_txn_amount_24h,dest_pass_through_ratio_1h,ip_sharing_count_1h,device_sharing_count_1h,source_owner_type,source_owner_age,source_owner_income,source_owner_risk,source_initial_balance,source_account_age_days,source_bank_risk_score,source_doc_rejected_or_missing,source_in_watchlist,dest_owner_type,dest_owner_age,dest_owner_income,dest_owner_risk,dest_initial_balance,dest_account_age_days,dest_bank_risk_score,dest_doc_rejected_or_missing,dest_in_watchlist,has_relationship,mismatch_cross_border_source,mismatch_cross_border_dest,mismatch_country_source,mismatch_country_dest,amt_to_expected_outflow_ratio_source,amt_to_expected_inflow_ratio_dest
TXN-00033849,1300418,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,45.43189596167009,353618398.0,0,41020903.0,1046,5.0,0,0,0,52.186173853524984,354495694.0,0,28564863.0,100,5.0,0,0,0,0,0,0,0,0.05094133018100022,0.04402032719811618
TXN-00033850,1611715,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,33.190965092402465,438934319.0,0,14632961.0,622,5.0,1,0,0,,0.0,1,0.0,75,17.79,0,0,0,0,0,0,0,0.047956883779565945,0.0
TXN-00033851,2364927,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,59.9233401779603,445935104.0,0,13072383.0,665,5.0,0,0,0,,0.0,0,0.0,75,5.5,0,0,0,0,0,0,0,0.07123469133537422,0.0
TXN-00033852,1681835,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,75,19.73,0,0,0,68.7939767282683,343236888.0,0,8123773.0,449,5.0,0,0,0,0,0,0,0,0.0,0.058799099705157565
TXN-00033853,361406,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,22.70773442847365,31816067.0,0,1242889.0,98,5.0,0,0,0,31.813826146475016,144286805.0,0,62528839.0,193,5.0,1,0,0,0,0,0,0,0.16853777487196658,0.030057302539109605
TXN-00033854,303590,True,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,,0.0,1,0.0,72,17.61,0,0,0,27.32101300479124,47246130.0,0,12564005.0,1363,5.0,0,0,0,1,1,1,1,0.0,0.07710854757101344
TXN-00033855,2430088,False,0,0,0.0,1,1882013.0,0,0.0,0,0.0,0.0,0,0,0,59.80287474332649,400541912.0,1,15136828.0,106,5.0,0,0,0,46.48870636550308,284224039.0,1,55305381.0,268,5.0,0,0,0,0,0,0,0,0.08329354468242076,0.10259884005867596
TXN-00033856,1897708,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,64.50376454483231,103403768.0,0,167642407.0,475,5.0,0,0,1,,0.0,1,0.0,75,19.73,0,0,0,0,0,0,0,0.30642463684385085,0.0
TXN-00033857,5305988,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,43.26351813826147,373919656.0,1,61912846.0,412,5.0,0,0,0,,0.0,0,0.0,75,9.46,0,0,0,0,0,0,0,0.21987764730219544,0.0
TXN-00033858,4801735,False,0,0,0.0,0,0.0,0,0.0,2,11982740.0,0.0,0,0,0,,0.0,1,0.0,75,19.73,0,0,0,42.46132785763176,417324493.0,2,11521928.0,747,5.0,0,0,0,0,0,0,0,0.0,0.13807198260484554
TXN-00033859,1652657,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,75,19.73,0,0,0,27.745379876796715,262151807.0,0,21737745.0,104,5.0,1,0,0,0,0,0,0,0.0,0.07565038387148795
TXN-00033860,924908,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,20.358658453114305,313242952.0,0,31018969.0,709,5.0,0,0,0,39.676933607118414,386302078.0,1,56265173.0,509,5.0,0,0,0,0,0,0,0,0.03997620725243125,0.028731132756969865
TXN-00033861,4622081,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,25.533196440793976,479282244.0,0,72912173.0,154,5.0,0,0,0,54.27789185489391,160845055.0,0,31432933.0,452,5.0,0,0,0,0,0,0,0,0.16263566354627712,0.34483481269501065
TXN-00033862,216107,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,23.3347022587269,66165762.0,0,12696022.0,742,5.0,0,0,0,27.392197125256672,351395271.0,2,22052392.0,368,5.0,0,0,0,0,0,0,0,0.04857220110352646,0.007379962783107256
TXN-00033863,2414115,True,0,0,0.0,1,1620383.0,0,0.0,0,0.0,0.0,0,0,0,69.37440109514031,268829761.0,1,30870125.0,111,5.0,0,0,1,,0.0,1,0.0,72,27.66,0,0,0,1,1,1,1,0.13012555170012738,0.0
TXN-00033864,1298571,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,59.89596167008898,308099737.0,1,58317182.0,459,5.0,0,0,0,,0.0,0,0.0,75,10.5,0,0,0,0,0,0,0,0.06034629864361392,0.0
TXN-00033865,1287490,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,64.97741273100615,225376406.0,2,24997837.0,313,5.0,1,0,0,,0.0,1,0.0,75,17.79,0,0,0,0,0,0,0,0.07318899044852097,0.0
TXN-00033866,430712,False,0,0,0.0,0,0.0,0,0.0,1,137224.0,0.0,0,0,0,,0.0,1,0.0,75,19.73,0,0,0,22.811772758384667,57243377.0,0,2054833.0,108,5.0,0,0,0,0,0,0,0,0.0,0.09029069775973365
TXN-00033867,1796553,False,0,0,0.0,0,0.0,0,0.0,1,2677822.0,0.0,0,0,1,,0.0,0,0.0,75,5.5,0,0,0,43.110198494182065,420741992.0,0,12252887.0,1104,5.0,1,0,0,0,0,0,0,0.0,0.05123956443576593
TXN-00033868,1188312,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,79.47707049965777,131285557.0,0,15885192.0,1339,5.0,0,0,0,,0.0,0,0.0,75,9.46,0,0,0,0,0,0,0,0.14423619977683244,0.0
TXN-00033869,1665713,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,75,5.5,0,0,0,47.81108829568789,248271220.0,0,68952016.0,722,5.0,0,0,0,0,0,0,0,0.0,0.08051096829525337
TXN-00033870,909115,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,69.4236824093087,173714064.0,0,137067610.0,1112,5.0,0,0,0,48.153319644079396,289137888.0,1,60925806.0,698,5.0,0,0,0,0,0,0,0,0.08637081358804909,0.03773071760142344
TXN-00033871,431469,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,75,9.46,0,0,0,23.370294318959616,63504946.0,0,1540561.0,1192,5.0,0,0,0,0,0,0,0,0.0,0.08153111121944914
TXN-00033872,159954,True,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,21.19917864476386,49305609.0,0,2715070.0,372,5.0,0,0,0,,0.0,1,0.0,72,17.61,0,0,0,1,1,1,1,0.05480838617581693,0.0
TXN-00033873,3324406,False,0,0,0.0,2,3339838.0,0,0.0,0,0.0,0.0,0,0,0,56.23545516769336,223314820.0,1,74326144.0,274,5.0,0,0,0,31.572895277207394,311166089.0,0,58266445.0,130,5.0,0,0,0,0,0,0,0,0.2356606421989018,0.1282044350309078
TXN-00033874,1982423,False,0,0,0.0,0,0.0,0,0.0,1,1407558.0,0.0,0,0,0,55.030800821355236,348762708.0,0,50660452.0,73,5.0,0,0,0,58.5927446954141,394115296.0,0,20798445.0,629,5.0,0,0,0,0,0,0,0,0.07453917397235345,0.06036070277628304
TXN-00033875,2627632,False,0,0,0.0,1,9305989.0,0,0.0,0,0.0,0.0,0,0,0,55.49075975359343,572723335.0,1,7229878.0,73,5.0,1,0,0,75.62217659137578,162240624.0,0,36259155.0,791,5.0,1,0,0,0,0,0,0,0.06434059492190032,0.19435073178712625
TXN-00033876,2571427,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,62.25051334702259,394672961.0,0,18788436.0,401,5.0,0,0,0,25.52498288843258,154790612.0,1,72953970.0,784,5.0,1,0,0,0,0,0,0,0.08270813982488599,0.19934752628783592
TXN-00033877,1651663,True,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,,0.0,1,0.0,72,35.3,0,0,0,61.045859000684466,221109507.0,2,25532552.0,141,5.0,0,0,0,1,1,1,1,0.0,0.08963864348409013
TXN-00033878,1697482,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,65.35797399041752,125586428.0,0,163002640.0,1013,5.0,1,0,0,,0.0,0,0.0,75,5.5,0,0,0,0,0,0,0,0.17988287301904204,0.0
TXN-00033879,1719072,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,31.326488706365502,184955860.0,1,66088637.0,1747,5.0,0,0,0,,0.0,0,0.0,75,10.5,0,0,0,0,0,0,0,0.1225087108311907,0.0
TXN-00033880,378454,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,20.646132785763175,48189179.0,0,1038882.0,532,5.0,1,0,1,,0.0,0,0.0,75,5.5,0,0,0,0,0,0,0,0.10170738681561556,0.0
TXN-00033881,1243377,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,75,19.73,0,0,0,66.77344284736482,117858370.0,1,132008173.0,1572,5.0,0,0,0,0,0,0,0,0.0,0.12659707805199394
TXN-00033882,7196747,False,0,0,0.0,0,0.0,1,909115.0,1,909115.0,0.0,0,0,0,,0.0,1,0.0,75,19.73,0,0,0,48.153319644079396,289137888.0,1,60925806.0,698,5.0,0,0,0,0,0,0,0,0.0,0.2986843564410348
TXN-00033883,3326730,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,75,5.5,0,0,0,57.568788501026695,148801821.0,0,65664852.0,668,5.0,0,0,0,0,0,0,0,0.0,0.26828141044411474
TXN-00033884,1508963,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,44.62149212867899,388315303.0,1,58671813.0,270,5.0,0,0,1,,0.0,0,0.0,75,9.46,0,0,0,0,0,0,0,0.05300139619427297,0.0
TXN-00033885,1343712,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,71.31827515400411,92525853.0,1,167234542.0,638,5.0,0,0,1,9.869952087611225,4085241970.0,0,1444191969.0,1459,5.0,0,0,0,0,0,0,0,0.19276165435850193,0.00032891858300378716
TXN-00033886,146772,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,20.930869267624914,55302225.0,1,4536220.0,110,5.0,0,0,0,21.22381930184805,383380264.0,0,63156922.0,227,5.0,0,0,0,0,0,0,0,0.044479760272602635,0.004594039348817803
TXN-00033887,1404126,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,75,5.5,0,0,0,79.01437371663245,141204508.0,1,163622874.0,239,5.0,1,0,0,0,0,0,0,0.0,0.11932701523458487
TXN-00033888,1274655,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,29.590691307323752,187302705.0,0,78384891.0,286,5.0,0,0,0,,0.0,0,0.0,75,9.46,0,0,0,0,0,0,0,0.09335675183497501,0.0
TXN-00033889,1484649,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,75.68514715947981,163085459.0,0,151415233.0,614,5.0,0,0,0,,0.0,0,0.0,75,9.46,0,0,0,0,0,0,0,0.1457908909526805,0.0
TXN-00033890,3995341,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,63.436002737850785,385113062.0,0,71573422.0,912,5.0,0,0,0,20.432580424366872,340382582.0,0,10999025.0,596,5.0,0,0,0,0,0,0,0,0.17253112301611,0.14085354191745064
TXN-00033891,1217462,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,75,5.5,0,0,0,33.190965092402465,438934319.0,0,14632961.0,622,5.0,1,0,0,0,0,0,0,0.0,0.033284124147342796
TXN-00033892,1651604,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,53.44284736481862,167877961.0,0,5471401.0,345,5.0,1,0,0,65.80971937029432,126974501.0,0,101299854.0,1632,5.0,0,0,0,0,0,0,0,0.13588772456161383,0.15608841636985116
TXN-00033893,2284522,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,27.61122518822724,125390677.0,0,24865540.0,101,5.0,0,0,0,45.93292265571527,259409465.0,1,21792985.0,850,5.0,0,0,0,0,0,0,0,0.2800050154059494,0.10567950760161175
TXN-00033894,2300987,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,28.4435318275154,291997762.0,0,10170943.0,85,5.0,0,0,0,,0.0,1,0.0,75,19.73,0,0,0,0,0,0,0,0.11215826873838441,0.0
TXN-00033895,280166,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,24.514715947980836,41193297.0,1,7744288.0,1436,5.0,0,0,0,,0.0,1,0.0,75,17.79,0,0,0,0,0,0,0,0.09117134906690973,0.0
TXN-00033896,258857,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,75,5.5,0,0,0,24.45448323066393,61916562.0,1,10831180.0,394,5.0,0,0,0,0,0,0,0,0.0,0.05016887567196082
TXN-00033897,1612938,False,0,0,0.0,2,3159123.0,0,0.0,0,0.0,0.0,0,0,0,40.27378507871321,212544865.0,0,52708729.0,537,5.0,0,0,0,30.023271731690624,405335402.0,0,5506871.0,662,5.0,0,0,0,0,0,0,0,0.12442773961187081,0.047751210479025516
TXN-00033898,2412927,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,,0.0,0,0.0,75,9.46,0,0,0,56.99657768651608,344535850.0,0,79473056.0,635,5.0,0,0,0,0,0,0,0,0.0,0.08404096363385591
TXN-00033899,1956791,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,24.205338809034906,452229946.0,1,34817504.0,871,5.0,0,0,0,59.56194387405886,464909647.0,1,73799029.0,732,5.0,0,0,0,0,0,0,0,0.07213658236991956,0.05050764703437855
TXN-00033900,1882012,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,38.893908281998634,134956616.0,1,61273689.0,364,5.0,0,0,0,,0.0,0,0.0,75,10.5,0,0,0,0,0,0,0,0.19119246344838908,0.0
TXN-00033901,1939692,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,56.257357973990416,267191198.0,0,26889608.0,819,5.0,0,0,0,,0.0,0,0.0,75,5.5,0,0,0,0,0,0,0,0.10582533297718,0.0
TXN-00033902,5724130,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,75,17.79,0,0,0,36.41889117043121,270495204.0,2,75211463.0,279,5.0,0,0,0,0,0,0,0,0.0,0.253940029191793
TXN-00033903,1534191,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,73.47843942505133,94604301.0,1,86551110.0,441,5.0,0,0,0,70.1574264202601,408552560.0,0,35150400.0,556,5.0,1,0,0,0,0,0,0,0.20778348893033807,0.04506223718313721
TXN-00033904,1401933,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,,0.0,0,0.0,75,5.5,0,0,0,35.53182751540041,315302203.0,1,20768533.0,239,5.0,0,0,0,0,0,0,0,0.0,0.053355784429741177
TXN-00033905,1344017,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,75,10.5,0,0,0,22.581793292265573,205016475.0,0,45826367.0,95,5.0,0,0,0,0,0,0,0,0.0,0.07866784479639274
TXN-00033906,1669045,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,75,5.5,0,0,0,58.4394250513347,328384042.0,0,53579244.0,894,5.0,0,0,0,0,0,0,0,0.0,0.06099121165550461
TXN-00033907,2510535,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,75,10.5,0,0,0,43.540041067761805,207997063.0,0,73146098.0,151,5.0,1,0,0,0,0,0,0,0.0,0.14484060774398652
TXN-00033908,3771698,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,0.06570841889117043,234273502.0,1,46997807.0,23,5.0,0,0,0,25.861738535249827,368815691.0,0,29250074.0,196,5.0,0,0,0,0,0,0,0,0.018074038155959878,0.12271814473831481
TXN-00033909,2224636,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,75,10.5,0,0,0,35.69883641341547,197682258.0,0,41386341.0,698,5.0,1,0,0,0,0,0,0,0.0,0.13504313983634708
TXN-00033910,2815325,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,60.0,297681603.0,0,55800226.0,418,5.0,0,0,0,19.000684462696782,57347480.0,0,3185240.0,331,5.0,0,0,0,0,0,0,0,0.15347909201892912,0.5891087927990967
TXN-00033911,7481281,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,75,5.5,0,0,0,50.53798767967146,356141926.0,0,42606889.0,650,5.0,0,0,0,0,0,0,0,0.0,0.25207752293891744
TXN-00033912,1430253,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,32.78850102669404,322718222.0,0,69529227.0,1716,5.0,0,0,0,37.040383299110196,237754037.0,0,75332377.0,650,5.0,0,0,0,0,0,0,0,0.07033695029163771,0.07218820162847964
TXN-00033913,2716726,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,28.082135523613964,359499249.0,0,62769234.0,96,5.0,0,0,0,,0.0,0,0.0,75,10.5,0,0,0,0,0,0,0,0.12081301439927752,0.0
TXN-00033914,1123346,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,55.123887748117724,328225981.0,1,66339624.0,863,5.0,1,0,0,24.62696783025325,49954472.0,0,11617601.0,279,5.0,0,0,0,0,0,0,0,0.0465648772690795,0.2698487966961271
TXN-00033915,1874672,False,0,0,0.0,0,0.0,0,0.0,1,2889060.0,0.0,0,0,0,,0.0,0,0.0,75,5.5,0,0,0,70.43942505133471,132166957.0,0,165235393.0,275,5.0,0,0,0,0,0,0,0,0.0,0.17020944327415696
TXN-00033916,12439960,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,9.661875427789186,2449040859.0,1,438813829.0,3148,5.0,0,0,0,,0.0,1,0.0,75,17.79,0,0,0,0,0,0,0,0.005478581854450659,0.0
TXN-00033917,2049156,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,40.01368925393566,293541363.0,0,9556094.0,264,5.0,0,0,0,79.08555783709788,169168690.0,0,40458848.0,451,5.0,1,0,0,0,0,0,0,0.08980782850771701,0.14535711929655062
TXN-00033918,3828472,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,75,9.46,0,0,0,70.44490075290896,184848016.0,0,20276194.0,264,5.0,0,0,0,0,0,0,0,0.0,0.24853750658676274
TXN-00033919,746085,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,67.84394250513347,445170887.0,0,13730806.0,1811,5.0,0,0,0,61.497604380561256,522263671.0,2,93039656.0,511,5.0,0,0,0,0,0,0,0,0.023996378953700822,0.017142720463126072
TXN-00033920,1724099,False,0,0,0.0,1,1649637.0,0,0.0,0,0.0,0.0,0,0,0,77.28678986995209,60896579.0,0,99208346.0,400,5.0,0,0,1,,0.0,0,0.0,75,9.46,0,0,0,0,0,0,0,0.37154879756774506,0.0
TXN-00033921,1611177,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,67.6167008898015,97077262.0,1,27539255.0,1040,5.0,0,0,0,59.41409993155373,338034126.0,0,40264562.0,1458,5.0,1,0,0,0,0,0,0,0.21134245167302265,0.057195776568353514
TXN-00033922,239915,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,19.000684462696782,57347480.0,0,3185240.0,331,5.0,0,0,1,,0.0,0,0.0,75,5.5,0,0,0,0,0,0,0,0.06720368361845261,0.0
TXN-00033923,1540354,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,75,9.46,0,0,0,68.03832991101984,66161969.0,1,153366408.0,1918,5.0,0,0,0,0,0,0,0,0.0,0.2793787681393497
TXN-00033924,2104059,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,75,17.79,0,0,0,69.40177960301163,174367892.0,0,49644466.0,890,5.0,1,0,0,0,0,0,0,0.0,0.14480136720590128
TXN-00033925,2245014,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,75,17.79,0,0,0,28.71457905544148,354708798.0,1,12433038.0,88,5.0,1,0,0,0,0,0,0,0.0,0.07595009937052814
TXN-00033926,192235,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,19.852156057494867,38352862.0,1,4054123.0,701,5.0,0,0,1,,0.0,1,0.0,75,19.73,0,0,0,0,0,0,0,0.06422319946359004,0.0
TXN-00033927,1215273,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,27.42505133470226,173376599.0,0,15223702.0,141,5.0,0,0,1,,0.0,0,0.0,75,10.5,0,0,0,0,0,0,0,0.09212559925042528,0.0
TXN-00033928,2164549,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,75,9.46,0,0,0,64.76933607118411,372735321.0,0,34862787.0,107,5.0,0,0,0,0,0,0,0,0.0,0.06968641597338113
TXN-00033929,3216294,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,44.07118412046543,315117274.0,0,64566721.0,1550,5.0,0,0,0,,0.0,0,0.0,75,10.5,0,0,0,0,0,0,0,0.13296538031940028,0.0
TXN-00033930,1455281,False,0,0,0.0,2,3294029.0,0,0.0,1,5162131.0,0.0,0,0,0,20.895277207392198,292479515.0,0,63052407.0,1064,5.0,0,0,0,73.58247775496235,146815386.0,0,84542305.0,251,5.0,0,0,0,0,0,0,0,0.06428522711229623,0.11894783775378302
TXN-00033931,200753,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,23.29637234770705,68391597.0,0,10833599.0,1172,5.0,0,0,0,,0.0,0,0.0,75,5.5,0,0,0,0,0,0,0,0.0376044972620776,0.0
TXN-00033932,1731050,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,38.17385352498289,417570360.0,1,18233359.0,670,5.0,0,0,0,39.827515400410675,439768531.0,0,25069701.0,294,5.0,0,0,0,0,0,0,0,0.06308701850251269,0.04723530418016002
TXN-00033933,1358833,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,68.59958932238193,76349251.0,1,146820615.0,112,5.0,0,0,0,19.71252566735113,45678240.0,0,11895799.0,858,5.0,0,0,0,0,0,0,0,0.2899569940290112,0.35697513739583664
TXN-00033934,1846053,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,58.60917180013689,275637150.0,0,27537155.0,204,5.0,0,0,0,32.39972621492129,291845833.0,2,95665535.0,552,5.0,0,0,0,0,0,0,0,0.09847236723868259,0.07590526768256194
TXN-00033935,1464752,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,20.79671457905544,413937946.0,1,70294788.0,99,5.0,0,0,0,64.54209445585215,165721518.0,0,20009225.0,903,5.0,1,0,0,0,0,0,0,0.04498145528989176,0.10606362317041858
TXN-00033936,7851757,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,22.428473648186174,254227635.0,0,48921633.0,1057,5.0,0,0,0,55.03901437371663,126898005.0,0,79475144.0,904,5.0,1,0,0,0,0,0,0,0.4026070278431476,0.742494656889617
TXN-00033937,2363643,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49.96303901437371,426863536.0,0,70149035.0,872,5.0,0,0,0,28.670773442847366,209794083.0,0,19529050.0,465,5.0,0,0,0,0,0,0,0,0.08556736874122611,0.13519788546940886
TXN-00033938,1585240,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,47.61670088980151,319527106.0,0,17379901.0,175,5.0,0,0,0,63.27446954140999,72398776.0,1,196874383.0,916,5.0,0,0,0,0,0,0,0,0.06357874489291311,0.2627514179384148
TXN-00033939,2131756,False,0,1,7851757.0,1,7851757.0,0,0.0,0,0.0,0.0,1,1,0,22.428473648186174,254227635.0,0,48921633.0,1057,5.0,0,0,0,55.66050650239562,441242677.0,0,63975448.0,196,5.0,0,0,0,0,0,0,0,0.1093080118560466,0.05797506313736525
TXN-00033940,1846458,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,37.894592744695416,446475447.0,0,46386139.0,315,5.0,0,0,0,,0.0,1,0.0,75,17.79,0,0,0,0,0,0,0,0.0589332259393289,0.0
TXN-00033941,1935056,True,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,72,35.3,0,0,0,64.12594113620807,432955263.0,0,16326552.0,183,5.0,0,0,0,1,1,1,1,0.0,0.05363295967347758
TXN-00033942,2122755,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,59.82203969883641,288770051.0,0,16237842.0,68,5.0,0,0,0,66.4996577686516,229544170.0,0,25960074.0,268,5.0,0,0,0,0,0,0,0,0.09313654493913814,0.1109723723748842
TXN-00033943,1480260,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,68.78302532511978,371046465.0,0,64582073.0,110,5.0,1,0,0,66.42847364818617,63490983.0,1,131286818.0,1315,5.0,0,0,0,0,0,0,0,0.05406452548851685,0.27977391434184823
TXN-00033944,67997729,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,15.175906913073238,6275400003.0,1,1655329407.0,5043,5.0,0,0,0,45.50581793292265,301131623.0,1,28830870.0,220,5.0,0,0,0,0,0,0,0,0.012165681191125363,2.70968810806884
TXN-00033945,3174809,False,0,0,0.0,1,2857012.0,0,0.0,0,0.0,0.0,0,0,0,44.62149212867899,388315303.0,1,17854587.0,469,5.0,0,0,0,69.75770020533881,220081179.0,0,58258955.0,96,5.0,0,0,0,0,0,0,0,0.11151321115901687,0.1731075264701421
TXN-00033946,2414172,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,75,10.5,0,0,0,51.912388774811774,165434933.0,0,69806915.0,1081,5.0,0,0,0,0,0,0,0,0.0,0.17511455621995375
TXN-00033947,978160,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,67.4113620807666,369692979.0,0,71099196.0,525,5.0,0,0,0,51.8631074606434,475465770.0,0,76528946.0,159,5.0,0,0,0,0,0,0,0,0.04055684310070947,0.02468720334614881
TXN-00033948,3061446,False,0,0,0.0,0,0.0,0,0.0,1,858631.0,0.0,0,0,1,,0.0,0,0.0,75,5.5,0,0,0,22.628336755646817,279888890.0,0,64006332.0,217,5.0,0,0,0,0,0,0,0,0.0,0.13125691506552414
