account_id,owner_entity_id,owner_entity_type,account_type,currency,opened_at,status,home_branch,initial_balance,bank_id
ACCT-001939,CUST-001629,CUSTOMER,PAYMENT,VND,2025-09-05T10:59:59Z,ACTIVE,BR-242,68149035,BANK-MBB-003
ACCT-001940,CUST-001630,CUSTOMER,SAVINGS,VND,2025-01-12T07:59:59Z,ACTIVE,BR-517,45055321,BANK-VCB-001
ACCT-001941,CUST-001631,CUSTOMER,PAYMENT,VND,2023-01-16T01:59:59Z,ACTIVE,BR-171,927762,BANK-VCB-001
ACCT-001942,CUST-001632,CUSTOMER,PAYMENT,VND,2021-06-29T11:59:59Z,ACTIVE,BR-953,41303952,BANK-VCB-001
ACCT-001943,CUST-001633,CUSTOMER,PAYMENT,VND,2022-03-30T10:59:59Z,ACTIVE,BR-282,8155475,BANK-ACB-004
ACCT-001944,CUST-001634,CUSTOMER,SAVINGS,VND,2021-11-13T08:59:59Z,ACTIVE,BR-764,58661335,BANK-VPB-005
ACCT-001945,CUST-001635,CUSTOMER,PAYMENT,VND,2022-06-08T05:59:59Z,ACTIVE,BR-674,15396419,BANK-ACB-004
ACCT-001946,CUST-001636,CUSTOMER,PAYMENT,VND,2023-07-18T10:59:59Z,ACTIVE,BR-299,11329269,BANK-ACB-004
ACCT-001947,CUST-001636,CUSTOMER,SAVINGS,VND,2023-11-30T00:59:59Z,ACTIVE,BR-363,22554182,BANK-MBB-003
ACCT-001948,CUST-001637,CUSTOMER,PAYMENT,VND,2024-07-29T01:59:59Z,ACTIVE,BR-780,89751704,BANK-VCB-001
ACCT-001949,CUST-001638,CUSTOMER,PAYMENT,VND,2025-09-02T07:59:59Z,ACTIVE,BR-686,86608513,BANK-TCB-002
ACCT-001950,CUST-001639,CUSTOMER,PAYMENT,VND,2025-09-29T00:59:59Z,ACTIVE,BR-885,70975883,BANK-TCB-002
ACCT-001951,CUST-001640,CUSTOMER,PAYMENT,VND,2025-09-09T11:59:59Z,ACTIVE,BR-169,71045566,BANK-TCB-002
ACCT-001952,CUST-001641,CUSTOMER,PAYMENT,VND,2024-11-02T08:59:59Z,ACTIVE,BR-416,61265612,BANK-VCB-001
ACCT-001953,CUST-001642,CUSTOMER,PAYMENT,VND,2022-05-29T23:59:59Z,ACTIVE,BR-849,5225370,BANK-MBB-003
ACCT-001954,CUST-001643,CUSTOMER,PAYMENT,VND,2021-04-02T08:59:59Z,ACTIVE,BR-796,92522396,BANK-ACB-004
ACCT-001955,CUST-001644,CUSTOMER,PAYMENT,VND,2024-11-22T10:59:59Z,ACTIVE,BR-360,178295456,BANK-VCB-001
ACCT-001956,CUST-001644,CUSTOMER,PAYMENT,VND,2024-08-16T00:59:59Z,ACTIVE,BR-891,134433845,BANK-VPB-005
ACCT-001957,CUST-001645,CUSTOMER,SAVINGS,VND,2024-12-22T02:59:59Z,ACTIVE,BR-941,92061121,BANK-ACB-004
ACCT-001958,CUST-001646,CUSTOMER,PAYMENT,VND,2025-02-04T08:59:59Z,ACTIVE,BR-630,12691385,BANK-TCB-002
ACCT-001959,CUST-001647,CUSTOMER,PAYMENT,VND,2025-02-23T01:59:59Z,ACTIVE,BR-844,14769751,BANK-TCB-002
ACCT-001960,CUST-001648,CUSTOMER,PAYMENT,VND,2025-05-20T06:59:59Z,ACTIVE,BR-236,44905391,BANK-VPB-005
ACCT-001961,CUST-001648,CUSTOMER,PAYMENT,VND,2025-02-22T04:59:59Z,ACTIVE,BR-841,18054921,BANK-ACB-004
ACCT-001962,CUST-001649,CUSTOMER,PAYMENT,VND,2025-10-05T03:59:59Z,ACTIVE,BR-970,6795849,BANK-MBB-003
ACCT-001963,CUST-001650,CUSTOMER,PAYMENT,VND,2024-08-30T01:59:59Z,ACTIVE,BR-752,4964287,BANK-TCB-002
ACCT-001964,CUST-001651,CUSTOMER,PAYMENT,VND,2025-03-11T10:59:59Z,ACTIVE,BR-415,51820841,BANK-ACB-004
ACCT-001965,CUST-001652,CUSTOMER,PAYMENT,VND,2025-04-19T02:59:59Z,ACTIVE,BR-143,15670103,BANK-VPB-005
ACCT-001966,CUST-001653,CUSTOMER,SAVINGS,VND,2025-05-20T10:59:59Z,ACTIVE,BR-346,56762834,BANK-TCB-002
ACCT-001967,CUST-001654,CUSTOMER,PAYMENT,VND,2025-06-22T04:59:59Z,ACTIVE,BR-379,69054544,BANK-VPB-005
ACCT-001968,CUST-001655,CUSTOMER,PAYMENT,VND,2022-04-12T05:59:59Z,ACTIVE,BR-487,61180554,BANK-MBB-003
ACCT-001969,CUST-001656,CUSTOMER,PAYMENT,VND,2025-04-21T05:59:59Z,ACTIVE,BR-688,62212749,BANK-MBB-003
ACCT-001970,CUST-001657,CUSTOMER,PAYMENT,VND,2025-07-08T03:59:59Z,ACTIVE,BR-698,16849845,BANK-ACB-004
ACCT-001971,CUST-001658,CUSTOMER,SAVINGS,VND,2025-10-02T03:59:59Z,ACTIVE,BR-408,4065251,BANK-TCB-002
ACCT-001972,CUST-001659,CUSTOMER,PAYMENT,VND,2023-07-15T00:59:59Z,ACTIVE,BR-304,39339920,BANK-MBB-003
ACCT-001973,CUST-001660,CUSTOMER,SAVINGS,VND,2024-06-03T10:59:59Z,ACTIVE,BR-413,22878592,BANK-VCB-001
ACCT-001974,CUST-001661,CUSTOMER,PAYMENT,VND,2020-12-10T23:59:59Z,ACTIVE,BR-422,73946599,BANK-TCB-002
ACCT-001975,CUST-001662,CUSTOMER,PAYMENT,VND,2021-08-23T23:59:59Z,ACTIVE,BR-882,72405321,BANK-VCB-001
ACCT-001976,CUST-001663,CUSTOMER,PAYMENT,VND,2024-10-17T02:59:59Z,ACTIVE,BR-509,15139867,BANK-MBB-003
ACCT-001977,CUST-001664,CUSTOMER,PAYMENT,VND,2023-09-30T08:59:59Z,ACTIVE,BR-592,77065520,BANK-TCB-002
ACCT-001978,CUST-001665,CUSTOMER,PAYMENT,VND,2021-06-28T08:59:59Z,ACTIVE,BR-428,9451382,BANK-VCB-001
ACCT-001979,CUST-001666,CUSTOMER,SAVINGS,VND,2025-09-18T02:59:59Z,ACTIVE,BR-655,15245773,BANK-VCB-001
ACCT-001980,CUST-001666,CUSTOMER,SAVINGS,VND,2025-08-25T23:59:59Z,ACTIVE,BR-160,82239831,BANK-MBB-003
ACCT-001981,CUST-001667,CUSTOMER,PAYMENT,VND,2024-10-30T04:59:59Z,ACTIVE,BR-314,52983690,BANK-VCB-001
ACCT-001982,CUST-001668,CUSTOMER,PAYMENT,VND,2023-05-07T23:59:59Z,ACTIVE,BR-845,45042326,BANK-TCB-002
ACCT-001983,CUST-001668,CUSTOMER,PAYMENT,VND,2022-01-19T09:59:59Z,ACTIVE,BR-429,49642073,BANK-VPB-005
ACCT-001984,CUST-001669,CUSTOMER,SAVINGS,VND,2021-02-21T02:59:59Z,ACTIVE,BR-911,18372061,BANK-TCB-002
ACCT-001985,CUST-001670,CUSTOMER,PAYMENT,VND,2025-01-10T04:59:59Z,ACTIVE,BR-728,52886986,BANK-VPB-005
ACCT-001986,CUST-001671,CUSTOMER,SAVINGS,VND,2024-04-20T08:59:59Z,ACTIVE,BR-722,40969068,BANK-VCB-001
ACCT-001987,CUST-001672,CUSTOMER,PAYMENT,VND,2025-03-15T05:59:59Z,ACTIVE,BR-488,96611534,BANK-TCB-002
ACCT-001988,CUST-001673,CUSTOMER,PAYMENT,VND,2024-01-18T07:59:59Z,ACTIVE,BR-885,183380018,BANK-ACB-004
ACCT-001989,CUST-001673,CUSTOMER,PAYMENT,VND,2024-01-30T07:59:59Z,ACTIVE,BR-810,76805755,BANK-TCB-002
ACCT-001990,CUST-001674,CUSTOMER,PAYMENT,VND,2024-07-05T02:59:59Z,ACTIVE,BR-997,116545216,BANK-VCB-001
ACCT-001991,CUST-001675,CUSTOMER,PAYMENT,VND,2024-12-26T10:59:59Z,ACTIVE,BR-693,21256085,BANK-ACB-004
ACCT-001992,CUST-001675,CUSTOMER,PAYMENT,VND,2020-09-30T09:59:59Z,ACTIVE,BR-954,14832582,BANK-MBB-003
ACCT-001993,CUST-001676,CUSTOMER,PAYMENT,VND,2025-08-07T07:59:59Z,ACTIVE,BR-985,11482360,BANK-VCB-001
ACCT-001994,CUST-001677,CUSTOMER,PAYMENT,VND,2025-06-18T05:59:59Z,ACTIVE,BR-218,28855489,BANK-ACB-004
ACCT-001995,CUST-001677,CUSTOMER,PAYMENT,VND,2025-06-03T06:59:59Z,ACTIVE,BR-313,21389988,BANK-MBB-003
ACCT-001996,CUST-001678,CUSTOMER,SAVINGS,VND,2024-12-25T11:59:59Z,ACTIVE,BR-985,51989012,BANK-VCB-001
ACCT-001997,CUST-001679,CUSTOMER,PAYMENT,VND,2025-01-22T09:59:59Z,ACTIVE,BR-329,56320996,BANK-ACB-004
ACCT-001998,CUST-001679,CUSTOMER,PAYMENT,VND,2025-07-15T00:59:59Z,ACTIVE,BR-839,30233614,BANK-VCB-001
ACCT-001999,CUST-001680,CUSTOMER,PAYMENT,VND,2025-05-16T03:59:59Z,ACTIVE,BR-488,12385369,BANK-ACB-004
ACCT-002000,CUST-001681,CUSTOMER,PAYMENT,VND,2025-05-27T08:59:59Z,ACTIVE,BR-282,32021867,BANK-ACB-004
ACCT-002001,CUST-001681,CUSTOMER,PAYMENT,VND,2025-06-22T08:59:59Z,ACTIVE,BR-881,39610624,BANK-VCB-001
ACCT-002002,CUST-001682,CUSTOMER,PAYMENT,VND,2023-01-27T23:59:59Z,ACTIVE,BR-845,44116685,BANK-ACB-004
ACCT-002003,CUST-001682,CUSTOMER,PAYMENT,VND,2021-08-27T23:59:59Z,ACTIVE,BR-710,79250565,BANK-MBB-003
ACCT-002004,CUST-001683,CUSTOMER,PAYMENT,VND,2024-06-11T03:59:59Z,ACTIVE,BR-325,131265711,BANK-MBB-003
ACCT-002005,CUST-001684,CUSTOMER,PAYMENT,VND,2025-05-06T23:59:59Z,ACTIVE,BR-211,44759236,BANK-VPB-005
ACCT-002006,CUST-001685,CUSTOMER,PAYMENT,VND,2024-07-23T04:59:59Z,ACTIVE,BR-736,37824611,BANK-ACB-004
ACCT-002007,CUST-001686,CUSTOMER,PAYMENT,VND,2024-05-23T04:59:59Z,ACTIVE,BR-559,8945079,BANK-VCB-001
ACCT-002008,CUST-001687,CUSTOMER,PAYMENT,VND,2025-03-18T04:59:59Z,ACTIVE,BR-367,48111251,BANK-MBB-003
ACCT-002009,CUST-001688,CUSTOMER,PAYMENT,VND,2025-02-28T07:59:59Z,ACTIVE,BR-244,53426701,BANK-VCB-001
ACCT-002010,CUST-001689,CUSTOMER,SAVINGS,VND,2024-09-25T04:59:59Z,ACTIVE,BR-102,70294788,BANK-VPB-005
ACCT-002011,CUST-001690,CUSTOMER,SAVINGS,VND,2024-05-30T06:59:59Z,ACTIVE,BR-163,10625343,BANK-VPB-005
ACCT-002012,CUST-001691,CUSTOMER,PAYMENT,VND,2024-10-18T08:59:59Z,ACTIVE,BR-495,75979965,BANK-MBB-003
ACCT-002013,CUST-001692,CUSTOMER,PAYMENT,VND,2025-09-09T05:59:59Z,ACTIVE,BR-200,128643148,BANK-TCB-002
ACCT-002014,CUST-001693,CUSTOMER,PAYMENT,VND,2024-11-24T11:59:59Z,ACTIVE,BR-806,57276918,BANK-TCB-002
ACCT-002015,CUST-001694,CUSTOMER,PAYMENT,VND,2024-07-26T02:59:59Z,ACTIVE,BR-415,8198835,BANK-MBB-003
ACCT-002016,CUST-001695,CUSTOMER,PAYMENT,VND,2024-01-27T09:59:59Z,ACTIVE,BR-301,16208190,BANK-MBB-003
ACCT-002017,CUST-001696,CUSTOMER,SAVINGS,VND,2025-03-07T08:59:59Z,ACTIVE,BR-332,30609772,BANK-VPB-005
ACCT-002018,CUST-001697,CUSTOMER,SAVINGS,VND,2023-01-28T06:59:59Z,ACTIVE,BR-913,73684786,BANK-TCB-002
ACCT-002019,CUST-001698,CUSTOMER,SAVINGS,VND,2025-07-30T00:59:59Z,ACTIVE,BR-860,60925081,BANK-MBB-003
ACCT-002020,CUST-001699,CUSTOMER,PAYMENT,VND,2024-12-22T23:59:59Z,ACTIVE,BR-773,26575893,BANK-VPB-005
ACCT-002021,CUST-001700,CUSTOMER,PAYMENT,VND,2025-09-06T06:59:59Z,ACTIVE,BR-387,15004802,BANK-ACB-004
ACCT-002022,CUST-001701,CUSTOMER,PAYMENT,VND,2023-11-05T02:59:59Z,ACTIVE,BR-732,9266411,BANK-TCB-002
ACCT-002023,CUST-001702,CUSTOMER,PAYMENT,VND,2025-10-13T01:59:59Z,ACTIVE,BR-337,43114214,BANK-TCB-002
ACCT-002024,CUST-001703,CUSTOMER,PAYMENT,VND,2025-04-06T23:59:59Z,ACTIVE,BR-320,74395987,BANK-MBB-003
ACCT-002025,CUST-001704,CUSTOMER,SAVINGS,VND,2023-04-18T08:59:59Z,ACTIVE,BR-501,57261379,BANK-VCB-001
ACCT-002026,CUST-001705,CUSTOMER,PAYMENT,VND,2025-09-22T02:59:59Z,ACTIVE,BR-735,24812401,BANK-TCB-002
ACCT-002027,CUST-001705,CUSTOMER,PAYMENT,VND,2025-09-03T08:59:59Z,ACTIVE,BR-385,72417050,BANK-ACB-004
ACCT-002028,CUST-001706,CUSTOMER,PAYMENT,VND,2023-10-22T11:59:59Z,ACTIVE,BR-833,106609145,BANK-ACB-004
ACCT-002029,CUST-001707,CUSTOMER,PAYMENT,VND,2024-12-25T02:59:59Z,ACTIVE,BR-616,77811526,BANK-ACB-004
ACCT-002030,CUST-001708,CUSTOMER,PAYMENT,VND,2025-02-20T04:59:59Z,ACTIVE,BR-946,68728847,BANK-VPB-005
ACCT-002031,CUST-001709,CUSTOMER,PAYMENT,VND,2024-01-25T07:59:59Z,ACTIVE,BR-756,28700486,BANK-VPB-005
ACCT-002032,CUST-001710,CUSTOMER,PAYMENT,VND,2024-04-08T03:59:59Z,ACTIVE,BR-607,22442603,BANK-ACB-004
ACCT-002033,CUST-001710,CUSTOMER,PAYMENT,VND,2024-05-30T08:59:59Z,ACTIVE,BR-867,21327257,BANK-VPB-005
ACCT-002034,CUST-001711,CUSTOMER,PAYMENT,VND,2025-03-25T03:59:59Z,ACTIVE,BR-404,35509009,BANK-ACB-004
ACCT-002035,CUST-001712,CUSTOMER,PAYMENT,VND,2022-12-24T06:59:59Z,ACTIVE,BR-655,17947383,BANK-VCB-001
ACCT-002036,CUST-001713,CUSTOMER,PAYMENT,VND,2022-03-06T03:59:59Z,ACTIVE,BR-557,20603197,BANK-MBB-003
ACCT-002037,CUST-001714,CUSTOMER,PAYMENT,VND,2020-07-28T07:59:59Z,ACTIVE,BR-800,31719204,BANK-VCB-001
ACCT-002038,CUST-001715,CUSTOMER,PAYMENT,VND,2023-03-24T00:59:59Z,ACTIVE,BR-624,24215623,BANK-MBB-003
ACCT-002039,CUST-001716,CUSTOMER,PAYMENT,VND,2024-06-14T09:59:59Z,ACTIVE,BR-850,37685599,BANK-MBB-003
ACCT-002040,CUST-001716,CUSTOMER,PAYMENT,VND,2025-04-26T00:59:59Z,ACTIVE,BR-370,71052177,BANK-VCB-001
ACCT-002041,CUST-001717,CUSTOMER,PAYMENT,VND,2025-04-05T04:59:59Z,ACTIVE,BR-655,17283191,BANK-TCB-002
ACCT-002042,CUST-001718,CUSTOMER,PAYMENT,VND,2024-12-22T08:59:59Z,ACTIVE,BR-751,26633152,BANK-VCB-001
ACCT-002043,CUST-001719,CUSTOMER,SAVINGS,VND,2025-02-20T03:59:59Z,ACTIVE,BR-930,88686715,BANK-MBB-003
ACCT-002044,CUST-001720,CUSTOMER,SAVINGS,VND,2025-07-14T05:59:59Z,ACTIVE,BR-450,35757252,BANK-ACB-004
ACCT-002045,CUST-001720,CUSTOMER,SAVINGS,VND,2025-08-16T02:59:59Z,ACTIVE,BR-410,67988278,BANK-VCB-001
ACCT-002046,CUST-001721,CUSTOMER,PAYMENT,VND,2025-09-06T23:59:59Z,ACTIVE,BR-881,30883336,BANK-ACB-004
ACCT-002047,CUST-001721,CUSTOMER,PAYMENT,VND,2025-10-07T01:59:59Z,ACTIVE,BR-289,55571501,BANK-VPB-005
ACCT-002048,CUST-001722,CUSTOMER,SAVINGS,VND,2024-04-03T10:59:59Z,ACTIVE,BR-977,3991502,BANK-TCB-002
ACCT-002049,CUST-001723,CUSTOMER,SAVINGS,VND,2024-11-05T00:59:59Z,ACTIVE,BR-776,64663042,BANK-VPB-005
ACCT-002050,CUST-001724,CUSTOMER,SAVINGS,VND,2025-09-04T11:59:59Z,ACTIVE,BR-749,193101777,BANK-ACB-004
ACCT-002051,CUST-001725,CUSTOMER,PAYMENT,VND,2024-08-23T04:59:59Z,ACTIVE,BR-470,18401243,BANK-MBB-003
ACCT-002052,CUST-001726,CUSTOMER,PAYMENT,VND,2023-05-10T01:59:59Z,ACTIVE,BR-164,53755757,BANK-VPB-005
ACCT-002053,CUST-001727,CUSTOMER,PAYMENT,VND,2025-10-07T09:59:59Z,ACTIVE,BR-894,74447968,BANK-MBB-003
ACCT-002054,CUST-001728,CUSTOMER,PAYMENT,VND,2022-10-04T01:59:59Z,ACTIVE,BR-594,10757413,BANK-ACB-004
ACCT-002055,CUST-001729,CUSTOMER,PAYMENT,VND,2022-12-29T04:59:59Z,ACTIVE,BR-390,13808115,BANK-VPB-005
ACCT-002056,CUST-001730,CUSTOMER,SAVINGS,VND,2025-06-13T04:59:59Z,ACTIVE,BR-261,86473117,BANK-TCB-002
ACCT-002057,CUST-001731,CUSTOMER,PAYMENT,VND,2022-02-21T03:59:59Z,ACTIVE,BR-282,72376013,BANK-ACB-004
ACCT-002058,CUST-001732,CUSTOMER,PAYMENT,VND,2025-05-25T08:59:59Z,ACTIVE,BR-511,72641508,BANK-VPB-005
ACCT-002059,CUST-001733,CUSTOMER,PAYMENT,VND,2023-02-15T09:59:59Z,ACTIVE,BR-566,12022720,BANK-TCB-002
ACCT-002060,CUST-001733,CUSTOMER,PAYMENT,VND,2025-04-11T05:59:59Z,ACTIVE,BR-152,2951467,BANK-TCB-002
ACCT-002061,CUST-001734,CUSTOMER,PAYMENT,VND,2024-07-17T09:59:59Z,ACTIVE,BR-980,32953985,BANK-VPB-005
ACCT-002062,CUST-001735,CUSTOMER,SAVINGS,VND,2024-01-31T06:59:59Z,ACTIVE,BR-709,60713429,BANK-TCB-002
ACCT-002063,CUST-001736,CUSTOMER,SAVINGS,VND,2023-06-20T05:59:59Z,ACTIVE,BR-996,21946505,BANK-VCB-001
ACCT-002064,CUST-001737,CUSTOMER,SAVINGS,VND,2024-05-23T09:59:59Z,ACTIVE,BR-915,68451588,BANK-MBB-003
ACCT-002065,CUST-001738,CUSTOMER,PAYMENT,VND,2023-07-26T02:59:59Z,ACTIVE,BR-342,70952016,BANK-VCB-001
ACCT-002066,CUST-001739,CUSTOMER,PAYMENT,VND,2023-12-29T05:59:59Z,ACTIVE,BR-537,14905063,BANK-VPB-005
ACCT-002067,CUST-001740,CUSTOMER,PAYMENT,VND,2023-03-16T01:59:59Z,ACTIVE,BR-947,71633542,BANK-ACB-004
ACCT-002068,CUST-001740,CUSTOMER,SAVINGS,VND,2025-06-17T04:59:59Z,ACTIVE,BR-441,37607286,BANK-VCB-001
ACCT-002069,CUST-001741,CUSTOMER,PAYMENT,VND,2023-09-10T11:59:59Z,ACTIVE,BR-516,87128390,BANK-VPB-005
ACCT-002070,CUST-001742,CUSTOMER,PAYMENT,VND,2025-09-10T01:59:59Z,ACTIVE,BR-499,148039744,BANK-ACB-004
ACCT-002071,CUST-001743,CUSTOMER,PAYMENT,VND,2025-04-14T01:59:59Z,ACTIVE,BR-110,7501320,BANK-VCB-001
ACCT-002072,CUST-001744,CUSTOMER,PAYMENT,VND,2025-03-08T00:59:59Z,ACTIVE,BR-915,53155055,BANK-VPB-005
ACCT-002073,CUST-001745,CUSTOMER,PAYMENT,VND,2024-05-10T06:59:59Z,ACTIVE,BR-190,4452776,BANK-MBB-003
ACCT-002074,CUST-001746,CUSTOMER,PAYMENT,VND,2025-05-14T08:59:59Z,ACTIVE,BR-446,64713554,BANK-MBB-003
ACCT-002075,CUST-001746,CUSTOMER,PAYMENT,VND,2023-10-09T08:59:59Z,ACTIVE,BR-776,62343314,BANK-MBB-003
ACCT-002076,CUST-001747,CUSTOMER,SAVINGS,VND,2024-01-31T23:59:59Z,ACTIVE,BR-755,68450516,BANK-VCB-001
ACCT-002077,CUST-001747,CUSTOMER,SAVINGS,VND,2024-06-08T02:59:59Z,ACTIVE,BR-199,61105168,BANK-VCB-001
ACCT-002078,CUST-001748,CUSTOMER,PAYMENT,VND,2024-03-28T04:59:59Z,ACTIVE,BR-744,58957893,BANK-MBB-003
ACCT-002079,CUST-001748,CUSTOMER,PAYMENT,VND,2023-09-18T06:59:59Z,ACTIVE,BR-155,192420003,BANK-TCB-002
ACCT-002080,CUST-001749,CUSTOMER,PAYMENT,VND,2022-05-28T04:59:59Z,ACTIVE,BR-130,20370822,BANK-TCB-002
ACCT-002081,CUST-001750,CUSTOMER,PAYMENT,VND,2025-09-17T02:59:59Z,ACTIVE,BR-176,30578059,BANK-VCB-001
ACCT-002082,CUST-001751,CUSTOMER,PAYMENT,VND,2025-09-13T08:59:59Z,ACTIVE,BR-460,95257266,BANK-VCB-001
ACCT-002083,CUST-001752,CUSTOMER,SAVINGS,VND,2022-07-26T11:59:59Z,ACTIVE,BR-435,3941027,BANK-MBB-003
ACCT-002084,CUST-001753,CUSTOMER,PAYMENT,VND,2022-11-30T07:59:59Z,ACTIVE,BR-903,8912897,BANK-ACB-004
ACCT-002085,CUST-001753,CUSTOMER,SAVINGS,VND,2023-10-28T06:59:59Z,ACTIVE,BR-927,56461538,BANK-ACB-004
ACCT-002086,CUST-001754,CUSTOMER,PAYMENT,VND,2025-02-09T23:59:59Z,ACTIVE,BR-493,78252307,BANK-VCB-001
ACCT-002087,CUST-001755,CUSTOMER,SAVINGS,VND,2023-07-31T23:59:59Z,ACTIVE,BR-396,13041441,BANK-ACB-004
ACCT-002088,CUST-001755,CUSTOMER,PAYMENT,VND,2021-09-19T00:59:59Z,ACTIVE,BR-847,28890155,BANK-VPB-005
ACCT-002089,CUST-001756,CUSTOMER,SAVINGS,VND,2025-04-11T23:59:59Z,ACTIVE,BR-775,13004507,BANK-VCB-001
ACCT-002090,CUST-001757,CUSTOMER,PAYMENT,VND,2025-05-08T23:59:59Z,ACTIVE,BR-306,5721950,BANK-MBB-003
ACCT-002091,CUST-001758,CUSTOMER,SAVINGS,VND,2025-06-20T11:59:59Z,ACTIVE,BR-203,5890138,BANK-TCB-002
ACCT-002092,CUST-001759,CUSTOMER,SAVINGS,VND,2025-09-24T01:59:59Z,ACTIVE,BR-459,7768680,BANK-VCB-001
ACCT-002093,CUST-001760,CUSTOMER,PAYMENT,VND,2024-04-25T01:59:59Z,ACTIVE,BR-168,184769118,BANK-VCB-001
ACCT-002094,CUST-001761,CUSTOMER,PAYMENT,VND,2024-09-01T00:59:59Z,ACTIVE,BR-241,9764457,BANK-VCB-001
ACCT-002095,CUST-001762,CUSTOMER,PAYMENT,VND,2025-10-04T08:59:59Z,ACTIVE,BR-652,113260149,BANK-MBB-003
ACCT-002096,CUST-001763,CUSTOMER,PAYMENT,VND,2024-08-24T09:59:59Z,ACTIVE,BR-309,37194119,BANK-VPB-005
ACCT-002097,CUST-001764,CUSTOMER,SAVINGS,VND,2025-02-24T09:59:59Z,ACTIVE,BR-659,60026370,BANK-VPB-005
ACCT-002098,CUST-001765,CUSTOMER,SAVINGS,VND,2022-03-30T10:59:59Z,ACTIVE,BR-432,84979277,BANK-MBB-003
ACCT-002099,CUST-001766,CUSTOMER,SAVINGS,VND,2025-03-19T09:59:59Z,ACTIVE,BR-721,61931828,BANK-VCB-001
ACCT-002100,CUST-001767,CUSTOMER,PAYMENT,VND,2024-06-22T08:59:59Z,ACTIVE,BR-678,62573057,BANK-MBB-003
ACCT-002101,CUST-001767,CUSTOMER,PAYMENT,VND,2024-12-06T08:59:59Z,ACTIVE,BR-361,39463316,BANK-VPB-005
ACCT-002102,CUST-001768,CUSTOMER,PAYMENT,VND,2025-05-14T02:59:59Z,ACTIVE,BR-436,79221865,BANK-MBB-003
ACCT-002103,CUST-001769,CUSTOMER,PAYMENT,VND,2025-05-29T03:59:59Z,ACTIVE,BR-928,13315691,BANK-TCB-002
ACCT-002104,CUST-001770,CUSTOMER,SAVINGS,VND,2021-12-16T06:59:59Z,ACTIVE,BR-999,68658690,BANK-VCB-001
ACCT-002105,CUST-001771,CUSTOMER,PAYMENT,VND,2025-06-08T09:59:59Z,ACTIVE,BR-769,98545389,BANK-VCB-001
ACCT-002106,CUST-001772,CUSTOMER,PAYMENT,VND,2024-11-03T07:59:59Z,ACTIVE,BR-619,30149312,BANK-VCB-001
ACCT-002107,CUST-001773,CUSTOMER,SAVINGS,VND,2025-06-13T08:59:59Z,ACTIVE,BR-174,9238009,BANK-VPB-005
ACCT-002108,CUST-001774,CUSTOMER,PAYMENT,VND,2025-07-17T07:59:59Z,ACTIVE,BR-811,75434910,BANK-VCB-001
ACCT-002109,CUST-001775,CUSTOMER,PAYMENT,VND,2022-08-30T06:59:59Z,ACTIVE,BR-145,20104675,BANK-VCB-001
ACCT-002110,CUST-001776,CUSTOMER,PAYMENT,VND,2021-02-22T07:59:59Z,ACTIVE,BR-814,40928583,BANK-MBB-003
ACCT-002111,CUST-001777,CUSTOMER,SAVINGS,VND,2024-12-13T04:59:59Z,ACTIVE,BR-457,33910594,BANK-TCB-002
ACCT-002112,CUST-001778,CUSTOMER,SAVINGS,VND,2021-12-22T00:59:59Z,ACTIVE,BR-796,13630201,BANK-VPB-005
ACCT-002113,CUST-001779,CUSTOMER,PAYMENT,VND,2023-11-01T00:59:59Z,ACTIVE,BR-843,41578812,BANK-MBB-003
ACCT-002114,CUST-001780,CUSTOMER,PAYMENT,VND,2025-04-25T01:59:59Z,ACTIVE,BR-172,151019342,BANK-TCB-002
ACCT-002115,CUST-001781,CUSTOMER,PAYMENT,VND,2023-07-14T00:59:59Z,ACTIVE,BR-796,63202542,BANK-TCB-002
ACCT-002116,CUST-001782,CUSTOMER,PAYMENT,VND,2025-04-04T23:59:59Z,ACTIVE,BR-866,73771050,BANK-VPB-005
ACCT-002117,CUST-001783,CUSTOMER,PAYMENT,VND,2025-04-04T09:59:59Z,ACTIVE,BR-345,19335953,BANK-MBB-003
ACCT-002118,CUST-001784,CUSTOMER,PAYMENT,VND,2023-03-01T01:59:59Z,ACTIVE,BR-433,9007268,BANK-MBB-003
ACCT-002119,CUST-001785,CUSTOMER,PAYMENT,VND,2023-04-06T11:59:59Z,ACTIVE,BR-960,30488807,BANK-VCB-001
ACCT-002120,CUST-001786,CUSTOMER,PAYMENT,VND,2025-05-02T02:59:59Z,ACTIVE,BR-173,76979929,BANK-VPB-005
ACCT-002121,CUST-001787,CUSTOMER,PAYMENT,VND,2025-04-23T02:59:59Z,ACTIVE,BR-705,60860056,BANK-VCB-001
ACCT-002122,CUST-001788,CUSTOMER,PAYMENT,VND,2023-03-15T02:59:59Z,ACTIVE,BR-352,66299817,BANK-ACB-004
ACCT-002123,CUST-001788,CUSTOMER,PAYMENT,VND,2023-01-10T11:59:59Z,ACTIVE,BR-901,45818952,BANK-TCB-002
ACCT-002124,CUST-001789,CUSTOMER,PAYMENT,VND,2023-07-22T09:59:59Z,ACTIVE,BR-313,165834777,BANK-TCB-002
ACCT-002125,CUST-001790,CUSTOMER,PAYMENT,VND,2025-10-06T04:59:59Z,ACTIVE,BR-740,51566973,BANK-VCB-001
ACCT-002126,CUST-001791,CUSTOMER,PAYMENT,VND,2024-09-25T23:59:59Z,ACTIVE,BR-939,71421739,BANK-MBB-003
