transaction_id,source_account_ref,source_account_type,source_bank_id,destination_account_ref,destination_account_type,destination_bank_id,amount,currency,transaction_type,channel,purpose_code,description,occurred_at,direction,source_ip,device_id,is_cross_border,source_country,destination_country,data_visibility,evidence_source,payment_reference
TXN-00039353,EXT-ACC-000477,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-002098,INTERNAL_SHB,BANK-SHB-001,1606340,VND,TRANSFER,MOBILE,RENT,INBOUND-476355,2025-12-30T13:00:30Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-61925885
TXN-00039354,ACCT-SHB-001924,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000191,EXTERNAL,BANK-VCB-EXT,3101902,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-564960,2025-12-30T13:03:45Z,OUTBOUND,10.51.126.98,DEV-00001629,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-88293809
TXN-00039355,ACCT-SHB-002220,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000273,EXTERNAL,BANK-ACB-EXT,1184033,VND,TRANSFER,BRANCH,PAYMENT,OUTBOUND-666537,2025-12-30T13:06:59Z,OUTBOUND,10.217.138.2,DEV-00001873,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-80410184
TXN-00039356,ACCT-SHB-001646,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001563,INTERNAL_SHB,BANK-SHB-001,267859,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-892355,2025-12-30T13:10:14Z,INTERNAL,10.80.213.58,DEV-00001397,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-80262066
TXN-00039357,ACCT-SHB-000427,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001220,INTERNAL_SHB,BANK-SHB-001,1248013,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-255859,2025-12-30T13:13:28Z,INTERNAL,10.116.224.65,DEV-00000361,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-11179487
TXN-00039358,EXT-ACC-000751,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-002340,INTERNAL_SHB,BANK-SHB-001,3990868,VND,TRANSFER,INTERNET,PAYMENT,INBOUND-431841,2025-12-30T13:16:42Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-85844060
TXN-00039359,ACCT-SHB-001153,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000114,EXTERNAL,BANK-FOREIGN-JP-DEMO,391981,VND,FX,SWIFT,FX,OUTBOUND-227805,2025-12-30T13:19:57Z,OUTBOUND,10.66.116.2,DEV-00000969,true,VN,JP,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-15589985
TXN-00039360,ACCT-SHB-000854,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000364,INTERNAL_SHB,BANK-SHB-001,6997887,VND,TRANSFER,MOBILE,INVOICE,INVOICE-433510,2025-12-30T13:23:11Z,INTERNAL,10.155.83.211,DEV-00000721,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-70307597
TXN-00039361,ACCT-SHB-000064,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002446,INTERNAL_SHB,BANK-SHB-001,2250184,VND,TRANSFER,INTERNET,RENT,RENT-805464,2025-12-30T13:26:26Z,INTERNAL,10.137.2.85,DEV-00000052,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-20208598
TXN-00039362,ACCT-SHB-000411,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000207,EXTERNAL,BANK-MBB-EXT,2017898,VND,TRANSFER,MOBILE,RENT,OUTBOUND-176805,2025-12-30T13:29:40Z,OUTBOUND,10.202.14.50,DEV-00000346,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-21610902
TXN-00039363,EXT-ACC-000091,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-002031,INTERNAL_SHB,BANK-SHB-001,2520610,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-419028,2025-12-30T13:32:54Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-96662691
TXN-00039364,ACCT-SHB-000794,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001270,INTERNAL_SHB,BANK-SHB-001,262694,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-698303,2025-12-30T13:36:09Z,INTERNAL,10.245.78.194,DEV-00000674,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-97912640
TXN-00039365,ACCT-SHB-002311,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000445,INTERNAL_SHB,BANK-SHB-001,1680792,VND,TRANSFER,INTERNET,UTILITIES,UTILITIES-419024,2025-12-30T13:39:23Z,INTERNAL,10.175.153.189,DEV-00001948,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-43641422
TXN-00039366,ACCT-SHB-001084,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000474,EXTERNAL,BANK-VCB-EXT,1364537,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-501979,2025-12-30T13:42:38Z,OUTBOUND,10.56.172.232,DEV-00000914,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-51996577
TXN-00039367,ACCT-SHB-000309,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001898,INTERNAL_SHB,BANK-SHB-001,1713077,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-516289,2025-12-30T13:45:52Z,INTERNAL,10.80.166.245,DEV-00000264,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-90008207
TXN-00039368,ACCT-SHB-001115,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000587,EXTERNAL,BANK-TCB-EXT,2259090,VND,TRANSFER,MOBILE,PAYMENT,OUTBOUND-336216,2025-12-30T13:49:06Z,OUTBOUND,10.32.23.57,DEV-00000938,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-21081015
TXN-00039369,ACCT-SHB-002397,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001377,INTERNAL_SHB,BANK-SHB-001,13571848,VND,TRANSFER,INTERNET,SERVICES,SERVICES-166675,2025-12-30T13:52:21Z,INTERNAL,10.208.82.19,DEV-00002020,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-65773395
TXN-00039370,ACCT-SHB-002296,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000439,EXTERNAL,BANK-VCB-EXT,1367332,VND,TRANSFER,BRANCH,TRANSFER,OUTBOUND-254892,2025-12-30T13:55:35Z,OUTBOUND,10.100.228.169,DEV-00001936,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-34487436
TXN-00039371,ACCT-SHB-001986,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001716,INTERNAL_SHB,BANK-SHB-001,291352,VND,TRANSFER,ATM,PAYMENT,PAYMENT-553479,2025-12-30T13:58:50Z,INTERNAL,10.206.230.84,DEV-00001680,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-60689985
TXN-00039372,ACCT-SHB-002367,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001933,INTERNAL_SHB,BANK-SHB-001,1693156,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-942384,2025-12-30T14:02:04Z,INTERNAL,10.119.201.168,DEV-00001997,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-41147092
TXN-00039373,ACCT-SHB-001610,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000099,EXTERNAL,BANK-VPB-EXT,2416155,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-450357,2025-12-30T14:05:18Z,OUTBOUND,10.161.46.184,DEV-00001367,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-89216319
TXN-00039374,ACCT-SHB-002345,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000208,INTERNAL_SHB,BANK-SHB-001,1285276,VND,TRANSFER,MOBILE,RENT,RENT-962588,2025-12-30T14:08:33Z,INTERNAL,10.154.44.90,DEV-00001977,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-89763932
TXN-00039375,ACCT-SHB-001582,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000805,INTERNAL_SHB,BANK-SHB-001,1959350,VND,TRANSFER,ATM,TRANSFER,TRANSFER-632593,2025-12-30T14:11:47Z,INTERNAL,10.27.76.254,DEV-00001341,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-57550384
TXN-00039376,ACCT-SHB-000830,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000101,EXTERNAL,BANK-TCB-EXT,2108620,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-343659,2025-12-30T14:15:02Z,OUTBOUND,10.38.53.85,DEV-00000700,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-10059714
TXN-00039377,ACCT-SHB-001785,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000202,EXTERNAL,BANK-FOREIGN-KR-DEMO,1708533,VND,FX,SWIFT,FX,OUTBOUND-889549,2025-12-30T14:18:16Z,OUTBOUND,10.15.170.64,DEV-00001515,true,VN,KR,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-65687156
TXN-00039378,ACCT-SHB-001020,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000859,EXTERNAL,BANK-VPB-EXT,3092498,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-743210,2025-12-30T14:21:30Z,OUTBOUND,10.136.174.40,DEV-00000860,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-93540020
TXN-00039379,ACCT-SHB-001493,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000214,EXTERNAL,BANK-VCB-EXT,1553085,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-884470,2025-12-30T14:24:45Z,OUTBOUND,10.103.64.195,DEV-00001265,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-59827830
TXN-00039380,ACCT-SHB-001797,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001958,INTERNAL_SHB,BANK-SHB-001,1426895,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-392301,2025-12-30T14:27:59Z,INTERNAL,10.18.185.171,DEV-00001526,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-49263906
TXN-00039381,ACCT-SHB-001372,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000625,EXTERNAL,BANK-ACB-EXT,1134547,VND,TRANSFER,BRANCH,PAYMENT,OUTBOUND-291919,2025-12-30T14:31:14Z,OUTBOUND,10.206.82.250,DEV-00001158,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-23717562
TXN-00039382,ACCT-SHB-002371,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000529,EXTERNAL,BANK-VPB-EXT,1750314,VND,TRANSFER,MOBILE,RENT,OUTBOUND-365024,2025-12-30T14:34:28Z,OUTBOUND,10.86.199.205,DEV-00002000,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-33494677
TXN-00039383,ACCT-SHB-002349,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002184,INTERNAL_SHB,BANK-SHB-001,2191605,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-570255,2025-12-30T14:37:42Z,INTERNAL,10.53.88.110,DEV-00001980,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-43835863
TXN-00039384,ACCT-SHB-000025,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000090,INTERNAL_SHB,BANK-SHB-001,2168192,VND,TRANSFER,MOBILE,RENT,RENT-463309,2025-12-30T14:40:57Z,INTERNAL,10.59.157.7,DEV-00000020,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-14426046
TXN-00039385,EXT-ACC-000059,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-002348,INTERNAL_SHB,BANK-SHB-001,1804776,VND,TRANSFER,INTERNET,TRANSFER,INBOUND-868090,2025-12-30T14:44:11Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-98284048
TXN-00039386,ACCT-SHB-002198,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000856,EXTERNAL,BANK-VCB-EXT,1771283,VND,TRANSFER,MOBILE,CASH_OUT,OUTBOUND-635833,2025-12-30T14:47:25Z,OUTBOUND,10.73.132.66,DEV-00001855,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-98800420
TXN-00039387,ACCT-SHB-000435,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000558,EXTERNAL,BANK-MBB-EXT,1853006,VND,TRANSFER,MOBILE,RENT,OUTBOUND-142630,2025-12-30T14:50:40Z,OUTBOUND,10.15.170.241,DEV-00000367,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-87520584
TXN-00039388,ACCT-SHB-001820,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000081,INTERNAL_SHB,BANK-SHB-001,2140036,VND,TRANSFER,ATM,TRANSFER,TRANSFER-424641,2025-12-30T14:53:54Z,INTERNAL,10.135.35.131,DEV-00001545,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-57157062
TXN-00039389,ACCT-SHB-001055,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000387,EXTERNAL,BANK-TCB-EXT,1390755,VND,TRANSFER,MOBILE,CASH_OUT,OUTBOUND-443410,2025-12-30T14:57:09Z,OUTBOUND,10.247.33.163,DEV-00000891,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-70102741
TXN-00039390,ACCT-SHB-001129,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000766,EXTERNAL,BANK-TCB-EXT,1806614,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-460641,2025-12-30T15:00:23Z,OUTBOUND,10.41.71.243,DEV-00000950,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-36370453
TXN-00039391,ACCT-SHB-001070,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001201,INTERNAL_SHB,BANK-SHB-001,1605258,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-266783,2025-12-30T15:03:37Z,INTERNAL,10.246.24.9,DEV-00000904,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-29529307
TXN-00039392,ACCT-SHB-000507,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000570,EXTERNAL,BANK-FOREIGN-SG-DEMO,179892,VND,FX,SWIFT,FX,OUTBOUND-397460,2025-12-30T15:06:52Z,OUTBOUND,10.247.91.234,DEV-00000431,true,VN,SG,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-77078698
TXN-00039393,EXT-ACC-000744,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-001742,INTERNAL_SHB,BANK-SHB-001,1984134,VND,TRANSFER,ATM,TRANSFER,INBOUND-428140,2025-12-30T15:10:06Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-53364714
TXN-00039394,EXT-ACC-000806,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-001453,INTERNAL_SHB,BANK-SHB-001,355833,VND,TRANSFER,MOBILE,PAYMENT,INBOUND-253758,2025-12-30T15:13:21Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-42468065
TXN-00039395,ACCT-SHB-000335,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000843,EXTERNAL,BANK-VCB-EXT,2686610,VND,TRANSFER,MOBILE,UTILITIES,OUTBOUND-775961,2025-12-30T15:16:35Z,OUTBOUND,10.178.88.217,DEV-00000287,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-57322625
TXN-00039396,ACCT-SHB-000558,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000968,EXTERNAL,BANK-VCB-EXT,3465822,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-104093,2025-12-30T15:19:49Z,OUTBOUND,10.177.117.237,DEV-00000474,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-49110276
TXN-00039397,ACCT-SHB-002249,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002437,INTERNAL_SHB,BANK-SHB-001,1253777,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-971662,2025-12-30T15:23:04Z,INTERNAL,10.148.154.41,DEV-00001898,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-61851829
TXN-00039398,ACCT-SHB-001028,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001352,INTERNAL_SHB,BANK-SHB-001,315377,VND,TRANSFER,ATM,TRANSFER,TRANSFER-296868,2025-12-30T15:26:18Z,INTERNAL,10.188.95.224,DEV-00000868,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-80060247
TXN-00039399,ACCT-SHB-001174,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000909,INTERNAL_SHB,BANK-SHB-001,1872098,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-772794,2025-12-30T15:29:33Z,INTERNAL,10.5.103.20,DEV-00000985,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-13273140
TXN-00039400,ACCT-SHB-001841,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000882,EXTERNAL,BANK-ACB-EXT,3272779,VND,TRANSFER,INTERNET,TRANSFER,OUTBOUND-410329,2025-12-30T15:32:47Z,OUTBOUND,10.59.238.194,DEV-00001560,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-12439486
TXN-00039401,ACCT-SHB-001595,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001937,INTERNAL_SHB,BANK-SHB-001,1716188,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-711823,2025-12-30T15:36:01Z,INTERNAL,10.211.43.122,DEV-00001354,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-16497145
TXN-00039402,ACCT-SHB-001396,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001190,INTERNAL_SHB,BANK-SHB-001,2275548,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-175997,2025-12-30T15:39:16Z,INTERNAL,10.73.203.244,DEV-00001178,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-13085543
TXN-00039403,ACCT-SHB-002449,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000374,INTERNAL_SHB,BANK-SHB-001,2949776,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-331865,2025-12-30T15:42:30Z,INTERNAL,10.217.107.136,DEV-00001589,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-42440913
TXN-00039404,ACCT-SHB-000785,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001973,INTERNAL_SHB,BANK-SHB-001,1874580,VND,TRANSFER,MOBILE,RENT,RENT-425161,2025-12-30T15:45:45Z,INTERNAL,10.127.4.47,DEV-00000666,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-21686782
TXN-00039405,EXT-ACC-000841,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-001905,INTERNAL_SHB,BANK-SHB-001,1555739,VND,TRANSFER,MOBILE,PAYMENT,INBOUND-239471,2025-12-30T15:48:59Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-76834030
TXN-00039406,EXT-ACC-000824,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-001747,INTERNAL_SHB,BANK-SHB-001,1268663,VND,TRANSFER,MOBILE,PAYMENT,INBOUND-766233,2025-12-30T15:52:13Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-48480035
TXN-00039407,EXT-ACC-000692,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-002222,INTERNAL_SHB,BANK-SHB-001,1559136,VND,TRANSFER,INTERNET,RENT,INBOUND-787370,2025-12-30T15:55:28Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-11458833
TXN-00039408,EXT-ACC-000057,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-002364,INTERNAL_SHB,BANK-SHB-001,230391,VND,TRANSFER,MOBILE,PAYMENT,INBOUND-868046,2025-12-30T15:58:42Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-57739264
TXN-00039409,EXT-ACC-000274,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-000066,INTERNAL_SHB,BANK-SHB-001,303766,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-886157,2025-12-30T16:01:57Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-24750029
TXN-00039410,ACCT-SHB-001532,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001962,INTERNAL_SHB,BANK-SHB-001,1224410,VND,TRANSFER,INTERNET,RENT,RENT-248135,2025-12-30T16:05:11Z,INTERNAL,10.220.91.253,DEV-00001298,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-19218219
TXN-00039411,ACCT-SHB-001411,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001025,INTERNAL_SHB,BANK-SHB-001,4856076,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-433628,2025-12-30T16:08:25Z,INTERNAL,10.44.27.102,DEV-00001190,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-78717036
TXN-00039412,ACCT-SHB-000380,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000219,EXTERNAL,BANK-VPB-EXT,8860682,VND,TRANSFER,INTERNET,SERVICES,OUTBOUND-427407,2025-12-30T16:11:40Z,OUTBOUND,10.169.99.231,DEV-00000322,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-63722991
TXN-00039413,ACCT-SHB-001698,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000177,INTERNAL_SHB,BANK-SHB-001,2451121,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-377183,2025-12-30T16:14:54Z,INTERNAL,10.156.125.177,DEV-00001441,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-26734991
TXN-00039414,ACCT-SHB-002255,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001713,INTERNAL_SHB,BANK-SHB-001,1940667,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-655975,2025-12-30T16:18:09Z,INTERNAL,10.69.48.213,DEV-00001903,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-19130027
TXN-00039415,EXT-ACC-000675,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-001165,INTERNAL_SHB,BANK-SHB-001,2814037,VND,TRANSFER,MOBILE,UTILITIES,INBOUND-270367,2025-12-30T16:21:23Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-95550578
TXN-00039416,ACCT-SHB-002137,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000542,EXTERNAL,BANK-FOREIGN-SG-DEMO,1413088,VND,FX,SWIFT,FX,OUTBOUND-815734,2025-12-30T16:24:37Z,OUTBOUND,10.139.82.141,DEV-00001806,true,VN,SG,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-42393108
TXN-00039417,ACCT-SHB-001340,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000322,EXTERNAL,BANK-FOREIGN-JP-DEMO,7471866,VND,FX,SWIFT,SERVICES,OUTBOUND-511691,2025-12-30T16:27:52Z,OUTBOUND,10.93.230.29,DEV-00001130,true,VN,JP,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-31140092
TXN-00039418,EXT-ACC-000520,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-001405,INTERNAL_SHB,BANK-SHB-001,2493280,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-619308,2025-12-30T16:31:06Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-38713959
TXN-00039419,ACCT-SHB-001155,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000612,EXTERNAL,BANK-ACB-EXT,2876133,VND,TRANSFER,ATM,TRANSFER,OUTBOUND-258430,2025-12-30T16:34:21Z,OUTBOUND,10.180.74.132,DEV-00000970,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-83713297
TXN-00039420,ACCT-SHB-002020,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001494,INTERNAL_SHB,BANK-SHB-001,1131836,VND,TRANSFER,ATM,PAYMENT,PAYMENT-325225,2025-12-30T16:37:35Z,INTERNAL,10.31.243.229,DEV-00001708,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-43727997
TXN-00039421,ACCT-SHB-002486,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001039,INTERNAL_SHB,BANK-SHB-001,2147193,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-465638,2025-12-30T16:40:49Z,INTERNAL,10.48.164.230,DEV-00000678,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-11364484
TXN-00039422,ACCT-SHB-000028,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000944,INTERNAL_SHB,BANK-SHB-001,1862464,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-998396,2025-12-30T16:44:04Z,INTERNAL,10.154.155.127,DEV-00000023,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-52902136
TXN-00039423,ACCT-SHB-000316,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000305,INTERNAL_SHB,BANK-SHB-001,690706,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-786324,2025-12-30T16:47:18Z,INTERNAL,10.117.106.52,DEV-00000271,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-51869847
